0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;510.0;510.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;http;SF;335.0;14637.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;11.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.11;255.0;255.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;private;S0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;131.0;9.0;1.0;1.0;0.0;0.0;0.07;0.06;0.0;255.0;9.0;0.04;0.06;0.0;0.0;1.0;1.0;0.0;0.0;neptune.
0.0;tcp;http;SF;324.0;6101.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;25.0;255.0;1.0;0.0;0.04;0.05;0.0;0.0;0.0;0.0;normal.
0.0;tcp;http;SF;312.0;765.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;6.0;32.0;0.17;0.03;0.0;0.0;1.0;0.0;0.06;175.0;255.0;1.0;0.0;0.01;0.02;0.01;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;ftp_data;SF;740.0;0.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;9.0;0.0;0.0;0.0;0;0;0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;168.0;68.0;0.36;0.02;0.36;0.03;0.0;0.0;0.0;0.0;normal.
0.0;icmp;urp_i;SF;183.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;4.0;0.02;0.01;0.02;0.0;0.0;0.0;0.0;0.0;normal.
0.0;tcp;private;S0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;267.0;11.0;1.0;1.0;0.0;0.0;0.04;0.05;0.0;255.0;11.0;0.04;0.05;0.0;0.0;1.0;1.0;0.0;0.0;neptune.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;udp;private;SF;105.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;251.0;0.98;0.01;0.0;0.0;0.0;0.0;0.0;0.0;normal.
0.0;tcp;private;S0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;262.0;12.0;1.0;1.0;0.0;0.0;0.05;0.06;0.0;255.0;12.0;0.05;0.06;0.0;0.0;1.0;1.0;0.0;0.0;neptune.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;520.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;510.0;510.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;http;SF;343.0;5203.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;9.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
5.0;udp;private;SF;105.0;147.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;214.0;0.84;0.01;0.01;0.0;0.0;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;520.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;488.0;488.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;http;SF;188.0;5759.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;239.0;0.94;0.01;0.0;0.0;0.0;0.0;0.0;0.0;normal.
0.0;tcp;private;REJ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;245.0;15.0;0.0;0.0;1.0;1.0;0.06;0.07;0.0;255.0;15.0;0.06;0.07;0.0;0.0;0.0;0.0;1.0;1.0;neptune.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;private;S0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;205.0;20.0;1.0;1.0;0.0;0.0;0.1;0.05;0.0;255.0;20.0;0.08;0.05;0.0;0.0;1.0;1.0;0.0;0.0;neptune.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;520.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;477.0;477.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;private;S0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;217.0;20.0;1.0;1.0;0.0;0.0;0.09;0.06;0.0;255.0;4.0;0.02;0.08;0.0;0.0;1.0;1.0;0.0;0.0;neptune.
0.0;tcp;ftp_data;SF;7196.0;0.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;13.0;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;80.0;147.0;0.62;0.08;0.62;0.01;0.0;0.01;0.0;0.0;normal.
0.0;tcp;private;REJ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;131.0;9.0;0.0;0.0;1.0;1.0;0.07;0.07;0.0;255.0;9.0;0.04;0.07;0.0;0.0;0.0;0.0;1.0;1.0;neptune.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;private;S0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;234.0;16.0;1.0;1.0;0.0;0.0;0.07;0.06;0.0;255.0;16.0;0.06;0.06;0.0;0.0;1.0;1.0;0.0;0.0;neptune.
0.0;icmp;ecr_i;SF;520.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;http;SF;311.0;3222.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;6.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;510.0;510.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;ftp_data;SF;637.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;13.0;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;39.0;75.0;0.69;0.08;0.69;0.03;0.0;0.0;0.0;0.0;normal.
0.0;tcp;ftp_data;SF;71.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;29.0;72.0;0.17;0.07;0.17;0.03;0.0;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;http;SF;234.0;746.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;9.0;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.15;11.0;255.0;1.0;0.0;0.09;0.05;0.0;0.0;0.0;0.02;normal.
0.0;udp;private;SF;105.0;146.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;237.0;0.93;0.01;0.0;0.0;0.0;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;510.0;510.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;ftp_data;SF;641.0;0.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;4.0;2.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;255.0;13.0;0.05;0.03;0.05;0.0;0.0;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;520.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;486.0;486.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;private;S0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;145.0;16.0;1.0;1.0;0.0;0.0;0.11;0.06;0.0;255.0;16.0;0.06;0.06;0.0;0.0;1.0;1.0;0.0;0.0;neptune.
0.0;tcp;private;S0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;135.0;9.0;1.0;1.0;0.0;0.0;0.07;0.06;0.0;255.0;12.0;0.05;0.07;0.0;0.0;1.0;1.0;0.0;0.0;neptune.
0.0;tcp;private;S0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;121.0;7.0;1.0;1.0;0.0;0.0;0.06;0.07;0.0;255.0;7.0;0.03;0.06;0.0;0.0;1.0;1.0;0.0;0.0;neptune.
0.0;tcp;http;SF;297.0;1695.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;5.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.33;195.0;255.0;1.0;0.0;0.01;0.01;0.0;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;520.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;520.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;479.0;479.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;private;REJ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;165.0;3.0;0.0;0.0;1.0;1.0;0.02;0.07;0.0;255.0;3.0;0.01;0.06;0.0;0.0;0.0;0.0;1.0;1.0;neptune.
0.0;tcp;http;SF;345.0;516.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;6.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.38;255.0;255.0;1.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;520.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;462.0;462.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;520.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;http;SF;213.0;1511.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;15.0;27.0;0.0;0.04;0.0;0.0;1.0;0.0;0.07;69.0;254.0;1.0;0.0;0.01;0.07;0.0;0.0;0.0;0.0;normal.
0.0;tcp;http;SF;282.0;4929.0;0;0.0;0.0;0.0;0.0;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;4.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;normal.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;107.0;0.42;0.02;0.42;0.0;0.01;0.0;0.02;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;509.0;509.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;tcp;private;S0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;7.0;3.0;1.0;1.0;0.0;0.0;0.43;0.29;0.0;255.0;3.0;0.01;0.07;0.0;0.0;1.0;1.0;0.0;0.0;neptune.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;520.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;448.0;448.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
0.0;icmp;ecr_i;SF;1032.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;511.0;511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;255.0;255.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;smurf.
